titulo,poster,sinopse
Uma Noite Alucinante 3,https://image.tmdb.org/t/p/w500/l9f2prMV3b9VtyZRIFHZ6gSfWdD.jpg,"Ash é enviado para o ano 1300 A.C., por ser considerado o profeta que encontrará o livro dos mortos e livrará a população do terror dos Deadites. Porém antes que as pessoas saibam o real objetivo de sua viagem ele é capturado, por ser considerado um espião de um reino rival. Após se libertar, Ash parte em busca do livro. Ao encontrá-lo ele diz as palavras erradas, de forma que possa retornar ao presente. Só que esta tentativa desperta o exército dos mortos, que tem como líder uma contraparte do próprio Ash."
Zumbilândia,https://image.tmdb.org/t/p/w500/mXuFhb5U2FgVq8uu4k3luQVRwLK.jpg,"Um estudante tímido tentando chegar até sua família em Ohio, um cara durão armado tentando encontrar o último Twinkie e duas irmãs tentando encontrar um parque de diversões se unem para viajar através de uma América cheia de zumbis."
A Hora do Mal,https://image.tmdb.org/t/p/w500/psEJSjQr6I9GSJTdW28CKC4Kffs.jpg,"Quando todas as crianças de uma mesma classe, exceto uma, somem misteriosamente, na mesma noite e exatamente ao mesmo tempo, todos da cidade começam a se questionar quem ou o que está por trás deste estranho desaparecimento."
Horror de Drácula,https://image.tmdb.org/t/p/w500/j734H7OwkrtTqG7hAh9TpqPp3Ve.jpg,"Jonnathan Harker morre aparentemente vítima de um vampiro. Ao investigar a misteriosa morte do amigo, Van Helsing encontra um diário que incrimina o Conde Drácula. Mas Lucy, a prometida de Harker, também foi atacada por um vampiro. O irmão e a cunhada da moça se unem a Van Helsing para capturar a sanguinária criatura."
Naruto Shippuden O Filme: Prisão de Sangue,https://image.tmdb.org/t/p/w500/gTQjUgNPv8uJATb8PNZNowxfehF.jpg,"Começa a batalha de Naruto para recuperar a sua honra! Naruto é condenado por um crime grave que não cometeu e é enviado para a prisão inescapável, o Castelo Hozuki."
Videodrome: A Síndrome do Vídeo,https://image.tmdb.org/t/p/w500/bfXBITvihMWvCb9C6W2niq1SY2r.jpg,"Max Renn (James Woods), o dono de uma pequena emissora de televisão a cabo, capta imagens de uma ""snuff,"" que seriam cenas de pessoas que eram realmente torturadas e mortas. Inicialmente os sinais pareciam vir da Malásia, mas depois descobre-se que eram gerados em Pittsburgh. Gradativamente Max fica sabendo que esta transmissão se chama Videodrome, que na verdade é muito mais que um mórbido show de televisão. Max começa a sofrer efeitos bizarros e alucinógenos destas transmissões, se vendo no meio das forças que criaram e querem controlar o Videodrome. Mas Max descobre que seu corpo pode ser a última arma que poderá usar contra seus inimigos."
Pelos Caminhos do Inferno,https://image.tmdb.org/t/p/w500/5XwMDn2acQZ3CHuJ3EDXLg348G3.jpg,"Depois de uma aposta ruim num jogo, um professor é abandonado em uma cidade cheia de homens loucos, bêbados, violentos, que ameaçam transformá-lo também em louco, bêbado, e violento.  Pelos Caminhos do Inferno (Wake in Fright) é a história de John Grant, um professor endividado que chega em Bundanyabba, uma agreste cidade mineira do interior, onde planeja permanecer durante a noite antes de pegar o avião para Sydney. Mas essa uma noite se estende para cinco e ele mergulha de cabeça em direção a sua própria destruição. Quando a névoa induzida pelo álcool se evapora, o bem educado John Grant já não é mais tão bem educado. Em vez disso, temos um homem que se odeia, em uma terra desolada, sujo, de olhos vermelhos, sentado embaixo de uma árvore e olhando para um rifle com uma bala. e 16."
O Dia da Besta,https://image.tmdb.org/t/p/w500/2TJqXK2HccY0DyVMrtH8CODUWzu.jpg,"Um sacerdote acredita ter encontrado a mensagem secreta do livro do Apocalipse que o anti-cristo nascerá no dia 25 de dezembro em Madri. Para deter o anti-cristo, o sacerdote se une a um jovem aficionado por death metal chamado José María, tentando descobrir por todos os meios em que parte de Madri o evento apocalíptico ocorrerá. Com ajuda do vidente Cavan, que apresenta um programa sobre o sobrenatural, o sacerdote terá que enfrentar a chegada do demônio, profetizado como ""o dia da besta""."
Extermínio,https://image.tmdb.org/t/p/w500/pVTtJSvJoOofD1YoyPSGwWEWmJd.jpg,"Um poderoso vírus está a solta. Transmitido em uma gota de sangue e com efeito devastador em alguns segundos, o vírus mantém os infectados em um estado permanente de descontrole assassino. Dentro de 28 dias, o país está tomado e um punhado de sobreviventes inicia esforços para garantir algum futuro à raça humana, mas o que não percebem é que o vírus mortal não é a única coisa que os ameaça."
It: A Coisa,https://image.tmdb.org/t/p/w500/uYxz0lIiNgErrPhQbSjUdwYxtFc.jpg,"Na cidade de Derry, no Maine, sete jovens se juntam para combater uma criatura sobrenatural que está assombrando a sua cidade por séculos. Chamado de Pennywise – O Palhaço Dançarino, a Coisa é um monstro de força absoluta que toma a forma dos medos mais horrorosos das pessoas. Ameaçados por seus piores pesadelos, a única maneira dos jovens amigos sobreviverem à Coisa é se continuarem juntos."
Berserk: The Golden Age Arc I - The Egg of the King,https://image.tmdb.org/t/p/w500/zioHGKVDJd3OcJqrTsDCKKlYLMG.jpg,"Em uma terra assolada por uma guerra centenária, Guts viaja sozinho. Ele é um temível mercenário que confia apenas em seus instintos e em sua espada. Sem um lugar para chamar de lar, ele se une a Griffith, líder de um grupo de mercenários chamado ""Bando do Falcão"". Apesar do sucesso da parceria, o guerreiro solitário questiona os motivos de estar lutando pelos sonhos de outro homem. Será que um destino terrível aguarda os dois?"
Pearl: Uma História de Origem 'X',https://image.tmdb.org/t/p/w500/cTgLkhIMmzwH1NAaq7NDbFN20zi.jpg,"Presa na fazenda isolada de sua família, Pearl deve cuidar de seu pai doente sob o olhar amargo e autoritário de sua mãe devota. Desejando uma vida glamourosa como ela viu nos filmes, as ambições, tentações e repressões de Pearl colidem, na impressionante história de origem inspirada em technicolor da icônica vilã de X."
A Casa das Janelas Sorridentes,https://image.tmdb.org/t/p/w500/78DqEdnC7Suqif3eL3q6dep2rnV.jpg,"Stefano, um pintor, viaja até um vilarejo para restaurar uma pintura de São Sebastião sendo torturado. Depois de um tempo no vilarejo, Stefano descobre que algo não está certo. Ele descobre que o pintor do quadro era um insano que tentava capturar os últimos momentos da morte nas telas."
O Orfanato,https://image.tmdb.org/t/p/w500/f6npb07xOJBj3xLILSo8wXOHWga.jpg,"Laura (Belén Rueda) passou os anos mais felizes de sua vida em um orfanato, onde recebeu os cuidados de uma equipe e de outros companheiros órfãos, a quem considerava como se fossem seus irmãos e irmãs verdadeiros. Agora, 30 anos depois, ela retornou ao local com seu marido Carlos (Fernando Cayo) e seu filho Simón (Roger Príncep), de 7 anos. Ela deseja restaurar e reabrir o orfanato, que está abandonado há vários anos. O local logo desperta a imaginação de Simón, que passa a criar contos fantásticos. Entretanto à medida que os contos ficam mais estranhos Laura começa a desconfiar que há algo à espreita na casa."
O Médico e o Monstro,https://image.tmdb.org/t/p/w500/fRKR4HlpPtNBBWbCwJo6rMxKSyy.jpg,"O Dr. Henry Jekyll acredita que há dois lados distintos para os homens: Um lado bom e um mal. Ele acredita que, ao separar os dois, o homem pode se libertar. Ele tem êxito em seus experimentos com produtos químicos, se transforma em Hyde e comete crimes horríveis. Quando ele interrompe o uso da droga, já é tarde demais ..."
Fuja,https://image.tmdb.org/t/p/w500/3PFEWKFqfZZoxDpJNceL6XKzsGk.jpg,"Diane  criou sua filha, que usa cadeira de rodas, mantendo-a totalmente isolada do mundo exterior. Mas quando Chloe descobre os segredos sinistros de sua mãe, tudo que ela acreditava ser verdade começa a desmoronar."
[REC] Possuídos,https://image.tmdb.org/t/p/w500/sbovFTnO2eZ8NZZkwhoixdwUrAN.jpg,"Ao longo de uma noite, uma repórter e seu cameraman acompanham um grupo de bombeiros chamados para resgatar uma mulher presa em um edifício, com resultados apavorantes. Antes de se darem conta, moradores, ajudantes e equipe de resgate são trancados dentro do edifício devido a um vírus desconhecido."
Os Invasores de Corpos,https://image.tmdb.org/t/p/w500/7j0fFHJrG6QYkSgnR4X1xHGg0uu.jpg,"Matthew Bennell ouve a amiga reclamar que o marido anda se comportando estranhamente, mas acredita que sejam apenas problemas conjugais. Porém, ele fica preocupado quando outras pessoas começam a fazer as mesmas observações. Sua desconfiança é confirmada quando um escritor e sua esposa encontram um corpo de um mutante. Diante de um inimigo invisível, Matthew deve agir rapidamente antes que toda a cidade seja atingida."
À Beira da Loucura,https://image.tmdb.org/t/p/w500/6lpT7W9yvtCAmHQc4CnmnqtaYB0.jpg,"Com o desaparecimento do escritor de terror Sutter Cane, todo o Inferno está se soltando ... literalmente! Autor Cane, parece, tem um jeito para descrição que realmente traz seus malvados rastejantes para a vida. O investigador de seguros John Trent é enviado para investigar o misterioso desaparecimento de Cane e acaba na pacata cidadezinha de Hobb's End, na costa leste."
#Alive,https://image.tmdb.org/t/p/w500/fUEv9INjh1HEdbD9BAExioSO65a.jpg,"Um vírus terrível destrói a cidade, e um homem se tranca no apartamento para sobreviver. Desconectado do mundo, ele tenta desesperadamente encontrar uma saída."
Shin Gojira,https://image.tmdb.org/t/p/w500/aJnVDeqGvMc2mbwH8DJds652eEo.jpg,Um monstro gigante e radioativo apareece na baía de Tóquio e provoca o caos na cidade. Enquanto a criatura evolui as autoridades debatem como enfrentá-lo.
Boca do Inferno,https://image.tmdb.org/t/p/w500/7pzytL5NLGXINY5BhPpJTffrXPy.jpg,"O romancista erótico Taeko está escrevendo uma história mórbida de uma família destruída por incesto, assassinato e abuso. Seu assistente, Yuji, parte em uma missão para descobrir a realidade dessa história, mas a realidade pode ser demais para suportar."
Mansão Fantasma,https://image.tmdb.org/t/p/w500/fv0M8kyW95FpsrhoLTSCcEVR6hf.jpg,Um escritor de webtoon de terror viaja para um prédio de apartamentos em ruínas em busca de ideias. O zelador do prédio conta a ele sobre vários eventos estranhos que aconteceram ao longo da história do prédio.
Na Solidão da Noite,https://image.tmdb.org/t/p/w500/6bpPtLRMbfSkH0k6sLdJRIcEeq3.jpg,"Um arquiteto chega a uma casa de campo que precisa modernizar e tem a sensação de já tê-la visto em um pesadelo recorrente cujo final ele esqueceu. Na hora do chá, cinco convidados contam experiências sobrenaturais. Ao pôr do sol, deixado sozinho com o psicanalista Van Straaten, o arquiteto tenta estrangulá-lo. É o terrível final de um sonho do qual ele acorda. Mas um telefonema o convoca para uma casa de campo: é a mesma do sonho, e ele encontra as mesmas pessoas lá."
Rua do Medo: 1978 - Parte 2,https://image.tmdb.org/t/p/w500/uicSprflqrrhWykOuJjHQ9lSLJ1.jpg,"Na cidade amaldiçoada de Shadyside, uma onda de assassinatos aterroriza o Acampamento Nightwing, transformando as férias em uma luta pela sobrevivência."
A Volta dos Mortos Vivos,https://image.tmdb.org/t/p/w500/6DGsNitU2bO1n94GNwEeGX4PLMG.jpg,"Dois empregados de um armazém de medicamentos encontram no subsolo do estabelecimento barris do exército, lacrados e acidentalmente liberam um gás mortal no ar. Esse gás acaba re-animando os Mortos de um cemitério próximo, que vão querer apenas uma coisa dos vivos: seus miolos."
A Lenda do Cavaleiro Sem Cabeça,https://image.tmdb.org/t/p/w500/zxOuNnW2qrOOFtiPVJtx5aRAJoX.jpg,"O jovem e cético detetive Ichabod Crane é transferido para a aldeia de Sleepy Hollow, em Nova Iorque, onde é encarregado de investigar as decapitações de três pessoas - assassinatos que os habitantes da cidade atribuem a um fantasma lendário, O Cavaleiro Sem Cabeça."
Black Sabbath: As Três Máscaras do Terror,https://image.tmdb.org/t/p/w500/hRbCLQD3NB90NZ3UID3RdcEWut1.jpg,"Uma antologia de três histórias de terror baseada em contos de Aleksei Tolstoi, Ivan Chekhov e F. G. Snyder. Em ""O Telefone"", uma prostituta recebe uma série de telefonemas ameaçadores. Na segunda, ""O Wurdalak"", uma família russa é vítima de uma maldição vampiresca. Por fim, em ""A Gota d'Água"", uma enfermeira rouba o anel do cadáver de uma médium e passa a ser assombrada por seu fantasma."
A Aldeia dos Amaldiçoados,https://image.tmdb.org/t/p/w500/yo4rQ0qyDWc0D99G7lEjcTKPTQL.jpg,"Em uma pequena cidade da Inglaterra todas as pessoas, de forma inexplicável, desmaiam por algumas horas. Dois meses depois do acontecido todas as mulheres com possibilidade de ter filhos ficam grávidas. Quando as crianças nascem elas se revelam extremamente inteligentes e com traços desconhecidos da raça humana, sugerindo serem alienígenas."
O Retorno de Godzilla,https://image.tmdb.org/t/p/w500/59FSPren3eXwqN0M6GOzzCqiWtu.jpg,"Após 30 anos desde a sua aparição, o monstro famoso reaparece em Tóquio, destrói muitos navios e quase gera a Terceira Guerra Mundial."
Belzebuth,https://image.tmdb.org/t/p/w500/mlBfHKirPMVeBNvPxdKrTIKFXaW.jpg,N/A
Sweeney Todd: O Barbeiro Demoníaco da Rua Fleet,https://image.tmdb.org/t/p/w500/ldAJTuMoOacIXKj3gsPPFHENBWj.jpg,"Benjamin Barker é injustamente condenado a uma colónia penal por um juiz corrupto na Austrália, de onde foge após quinze anos de prisão. Determinado a encontrar a mulher e a filha, regressa a Inglaterra como o barbeiro Sweeney Todd, mas descobre que o  juiz que o condenou está prestes a se casar com a sua filha. Desesperado, ele mergulha gradualmente na loucura e decide vingar-se. Com a ajuda da Sra. Lovett, que esteve apaixonada por ele durante toda a sua vida, ele corta a garganta dos seus clientes, enquanto ela prepara os corpos nas suas famosas tortas de carne."
Jogos Mortais X,https://image.tmdb.org/t/p/w500/ch1BGjadaiPU59zYbb6zPUTZtyO.jpg,"Esperando por uma cura milagrosa, o adoecido John Kramer viaja para o México para um procedimento médico arriscado e experimental. Mas ao chegar no destino, se depara com um ambiente macabro, e descobre que toda a operação é uma farsa para enganar pessoas já vulneráveis. Agora armado com um novo propósito, o infame serial killer usa armadilhas insanas e engenhosas para virar o jogo contra os vigaristas, relembrando o motivo de ser conhecido como o terrível vilão Jigsaw."
O Menu,https://image.tmdb.org/t/p/w500/rxNelQvAjOmNGUUHRujmsHiPEIh.jpg,"Um casal viaja para uma ilha costeira para comer em um restaurante exclusivo onde o chef preparou um cardápio farto, com algumas surpresas chocantes."
Santa Sangre,https://image.tmdb.org/t/p/w500/6VTra0NR4ygRnq3bD922I4rU0Mq.jpg,"Fênix é um rapaz que está internado em uma clínica psiquiátrica por achar que é uma ave. Dorme em uma árvore, come apenas peixe e sequer se comunica com as pessoas. Para entender Fênix, é necessário voltar a seu passado e conhecer a tragédia ocorrida com seus pais."
Alien: Romulus,https://image.tmdb.org/t/p/w500/jB0W9tn4w07MFn7sTfqRTBLVytF.jpg,"Enquanto vasculham as profundezas de uma estação espacial abandonada, um grupo de jovens colonizadores espaciais se depara com a forma de vida mais aterrorizante do universo."
Endemoniada,https://image.tmdb.org/t/p/w500/ucRS5itC1Ea4kgg8h8QBlCo3qnG.jpg,"Após testemunhar uma tentativa de homicídio, Hae-won se sente ameaçada e decide sair de Seul, se refugiando numa pequena ilha que conhecera com os avós na infância. Mas nada na ilha será como antes, e ela terá que enfrentar uma realidade assustadora."
Drácula,https://image.tmdb.org/t/p/w500/e8XjFqHMm1uTQ6vBDdwHkDsCVtT.jpg,"Drácula é um conde vindo dos Cárpatos que aterroriza Londres por carregar uma maldição que o obriga a beber sangue humano para sobreviver. Após transformar uma jovem em vampira, ele concentra suas atenções em uma amiga dela, mas o pai da próxima vítima se chama Van Helsing, um cientista holandês especialista em vampiros que pode acabar com seu reinado de terror."
Extermínio: O Templo dos Ossos,https://image.tmdb.org/t/p/w500/tbECC1mMbytgaynCnBhgVPzCZcd.jpg,Dr. Kelson se vê envolvido num novo relacionamento chocante – com consequências que podem mudar o mundo como eles o conhecem – e o encontro de Spike com Jimmy Crystal se torna um pesadelo do qual ele não consegue escapar.
Poltergeist: O Fenômeno,https://image.tmdb.org/t/p/w500/dVYBZo9sqHrLcM3F32urM5ru0k1.jpg,"""Eles estão aqui"". E parecem amistosos no começo, tentando equilibrar cadeiras na cozinha da casa da família Freenlings, num subúrbio americano. Então, as coisas tornam-se tenebrosas. Uma tempestade rompe, o ataque de uma árvore, a pequena Carol Anne Freeling desaparece num espectro sinistro. E assim que sua família confronta uma reação em cadeia de horror e luta para trazer sua caçula de volta, alguma outra coisa está aqui também: um novo marco nas histórias de fantasmas em Hollywood."
Midsommar: O Mal Não Espera a Noite,https://image.tmdb.org/t/p/w500/hR4dXPlWq5Nekwjqbp3gFGeiiZS.jpg,"Dani e Christian formam um jovem casal americano com um relacionamento prestes a desmoronar. Mas depois que uma tragédia familiar os mantém juntos, Dani, que está de luto, convida-se para se juntar a Christian e seus amigos em uma viagem para um festival de verão único em uma remota vila sueca. O que começa como férias despreocupadas de verão em uma terra de luz eterna toma um rumo sinistro quando os moradores do vilarejo convidam o grupo a participar de festividades que tornam o paraíso pastoral cada vez mais preocupante e visceralmente perturbador."
O Mal que Nos Habita,https://image.tmdb.org/t/p/w500/t6cWfm0o5TzCa3nHtHhXpzjBc8V.jpg,"Em uma vila remota, dois irmãos encontram um homem possuído por demônios prestes a dar à luz ao mal encarnado. Eles decidem se livrar do sujeito, mas acabam apenas espalhando o caos."
Doutor Sono,https://image.tmdb.org/t/p/w500/1Sp02vj2faWSF72OqIM9E7HuSG9.jpg,"Ainda marcado pelo trauma que sofreu quando criança no Overlook Hotel, Dan Torrance enfrenta os fantasmas do passado quando conhece Abra, uma adolescente corajosa que precisa desesperadamente de sua ajuda – e que possui uma poderosa capacidade extra-sensorial chamada ""brilho""."
O Pássaro das Plumas de Cristal,https://image.tmdb.org/t/p/w500/d9DzUaZ5nqrMOuhBYcteprZPyrN.jpg,"Sam Dalmas é um escritor norte-americano que vive em Roma. Uma noite ele testemunha uma tentativa de assassinato cometida por um misterioso homem vestido de preto. A vítima sobrevive, mas como a polícia não consegue descobrir quem é o serial killer, Sam decide investigar por conta própria."
Gremlins,https://image.tmdb.org/t/p/w500/qVpNFHNjRkzfZj7bzOK803A0ctO.jpg,"Depois de receber um pequeno animal exótico como presente de Natal, um jovem erroneamente quebra três regras importantes sobre seu novo animal de estimação, o que libera uma horda de criaturas malévolas e travessas em uma pequena cidade."
Tara Maldita,https://image.tmdb.org/t/p/w500/jGat7GtV53SsNwiPDLlxvLFXzYg.jpg,"Garota de oito anos é a maldade em pessoa, além de egoísta e mentirosa. Somente a mãe sabe a verdade sobre essa terrível criança. Rhoda, de rosto angelical, é capaz de elaborar planos diabólicos para conseguir tudo que deseja, uma sociopata mirim em potencial."
Não Fale o Mal,https://image.tmdb.org/t/p/w500/tjj473rnrNzPwWgLFNF0gsPXmU.jpg,"Quando uma família americana é convidada a passar o fim de semana na idílica casa de campo de uma charmosa família britânica, com quem fizeram amizade nas férias, o que começa como um feriado dos sonhos logo se transforma em um assustador e paralisante pesadelo psicológico."
Espíritos 2: Você Nunca Está Sozinho,https://image.tmdb.org/t/p/w500/zNGLi2oxX7pLcNRjFb1iGfUX7hw.jpg,"A jovem Pim, mudou-se recentemente, da Tailândia para a Coréia. Lá ela pretende iniciar nova vida, ao lado de seu marido Vee, por quem é apaixonada desde criança. Entretanto, a doença de sua mãe os obriga a retornar à Tailândia, o que faz com que Pim, se recorde da infância e de sua irmã gêmea e siamesa, Ploy. Desde que voltou Pim, tem a sensação de que sempre existe alguém ao seu lado, o que é confirmado com a revelação de um antigo segredo de família."
O Retrato de Dorian Gray,https://image.tmdb.org/t/p/w500/3VW9IAPwlsp5O47Ile5GzLGDcqp.jpg,N/A
Fale Comigo,https://image.tmdb.org/t/p/w500/tqLkt6vDcIKyMi8asbSxlnEwYiT.jpg,"Quando um grupo de amigos descobre como conjurar espíritos usando uma antiga mão embalsamada, eles ficam viciados na nova emoção. Até que um deles vai longe demais e abre a porta para o mundo espiritual."
A Substância,https://image.tmdb.org/t/p/w500/vWeOgzlhnP1sS23H3rzctGHB9Nb.jpg,"Uma estrela em declínio descobre uma substância misteriosa que lhe permite criar uma versão mais jovem e perfeita de si mesma. No entanto, o que parece ser uma solução milagrosa para recuperar sua glória logo se transforma em um pesadelo perturbador quando as consequências desta decisão começam a se manifestar de formas sombrias e irreversíveis."
A Casa Que Jack Construiu,https://image.tmdb.org/t/p/w500/oKG4YJJCoXJSZ89J52CNJwmVKS0.jpg,"Um dia, durante um encontro fortuito na estrada, o arquiteto Jack mata uma mulher. Este evento provoca um prazer inesperado no personagem, que passa a assassinar dezenas de pessoas ao longo de doze anos. Devido ao descaso das autoridades e à indiferença dos habitantes locais, o criminoso não encontra dificuldade em planejar seus crimes, executá-los ao olhar de todos e guardar os cadáveres num grande frigorífico. Tempos mais tarde, ele compartilha os seus casos mais marcantes com o sábio Virgílio numa jornada rumo ao inferno."
Coração Satânico,https://image.tmdb.org/t/p/w500/x29lRNO7o6Vhf4SFxL3JqFoMujH.jpg,"Nova York, 1955. Harry Angel, um detetive particular, é contratado por Louis Cyphre, um misterioso cliente para encontrar um cantor. Entretanto, quanto mais ele se aprofunda na investigação, mais distante fica da verdade. Envolve-se com figuras estranhas, que morrem violentamente e penetra em um mundo místico, que não entende."
O Teste Decisivo,https://image.tmdb.org/t/p/w500/6yxCWdPGog6CGNI3CYBQ7ub7y6V.jpg,"Sete anos após a morte de sua esposa, Aoyama, um executivo de uma grande empresa, é convidado para fazer parte da banca de avaliação na audição para selecionar uma atriz. Folheando os currículos com antecedência, sua atenção é capturada por Yamazaki Asami, uma jovem mulher impressionante e com formação de ballet. O intuito real de Aoyama é escolher uma nova esposa, o que ele não sabe são as verdadeiras intenções sanguinárias de Yamazaki."
As the Gods Will,https://image.tmdb.org/t/p/w500/m6ulKKB6zJr1vwZIrSFs5axWUvL.jpg,"O estudante do ensino médio Shun Takahata está entediado. Entediado com a monotonia do dia-a-dia da escola e da vida, ele reza por mudanças, por algo emocionante. De repente, ele e seus colegas são forçados a jogar jogos infantis mortais e enfrentar criaturas aterrorizantes, desde uma boneca Daruma falante até um gato sortudo de garras afiadas."
Constantine,https://image.tmdb.org/t/p/w500/dd4uzgUAbBIiRW7dcY0AcgSWohJ.jpg,"John Constantine (Keanu Reeves) é um experiente ocultista e exorcista, que literalmente chegou ao inferno. Juntamente com Angela Dodson (Rachel Weisz), uma policial cética, ele investiga o misterioso assassinato da irmã gêmea dela, Isabel. As investigações levam a dupla a um mundo sombrio, em que precisam lidar com demônios e anjos malvados."
Drácula - Uma História de Amor Eterno,https://image.tmdb.org/t/p/w500/eypGGvlpSiEpbeGkczyJCKboS4F.jpg,"No século XV, o príncipe Vlad II perde o seu amor, a princesa Elisabeta. Tomado pela dor, rejeita a Deus e herda uma maldição eterna: vira o Conde Drácula, um vampiro condenado a vagar pelos séculos na esperança de reencontrar a amada."
O Cão dos Baskervilles,https://image.tmdb.org/t/p/w500/61XD1LxA3kXLRrBXat3jN84MtPR.jpg,"Uma lendária maldição envolvendo um cão sobrenatural assola a família Baskerville há gerações, e Sherlock Holmes é chamado para resolver o mistério."
Gêmeos: Mórbida Semelhança,https://image.tmdb.org/t/p/w500/kAnHux1OKvKxVKAG58xvJYiLOr.jpg,"Os gêmeos idênticos Beverly e Elliot, brilhantes ginecologistas canadenses, pesquisam a fertilidade feminina em sua clínica particular. A atriz Claire Nivean, que não tem filhos, procura auxílio na famosa Clínica Mantle. Diagnosticada por Beverly como possuidora de um útero tricervical, Claire deve perder a esperança de engravidar. O arrogante Elliot fica fascinado pelo masoquismo da atriz e dorme com ela. Como é costume deles compartilharem as pacientes, encoraja o irmão a tomar seu lugar. Os dois passam a se revezar nas visitas a Claire, mas o tímido Beverly se apaixona pela atriz e, influenciado por ela, começa a usar drogas."
Pânico 7,https://image.tmdb.org/t/p/w500/rEevavl5vebCVEd5imx7D1k8nmV.jpg,"Quando um novo Ghostface surge na pacata cidade onde Sidney Prescott reconstruiu sua vida, seus medos mais sombrios se tornam reais enquanto sua filha se torna o próximo alvo do assassino. Determinada a proteger sua família, Sidney terá que enfrentar os horrores do seu passado para acabar com o massacre de uma vez por todas."
Socorro!,https://image.tmdb.org/t/p/w500/furPD78BZsKAWZoGvoqArIJYPy2.jpg,"Após um acidente aéreo, um chefe e uma funcionária que se odeiam são os únicos sobreviventes. Isolados numa ilha deserta, eles precisam decidir se cooperam ou competem para escapar, mas é difícil deixar para trás os conflitos do escritório."
O Som da Morte,https://image.tmdb.org/t/p/w500/1tX11KQzujSDXdszFNRvQbbNi72.jpg,"Um grupo de estudantes disfuncionais se depara com um Apito da Morte asteca amaldiçoado. Logo, eles descobrem que usar o objeto produz um som aterrorizante capaz de prever suas futuras mortes."
Terror em Silent Hill: Regresso Para o Inferno,https://image.tmdb.org/t/p/w500/eVuYY1BjtiWkuQ8zAzVQ73ju3T0.jpg,"Quando uma carta misteriosa chama James de volta a Silent Hill em busca de seu verdadeiro amor, ele encontra uma cidade antes reconhecível, transformada por um mal desconhecido. À medida que James se aprofunda na escuridão, ele encontra figuras aterrorizantes, tanto familiares quanto novas, e começa a questionar sua própria sanidade enquanto luta para entender a realidade e se manter firme por tempo suficiente para salvar seu amor perdido."
Anaconda,https://image.tmdb.org/t/p/w500/hRzpf8QELtzJnMt4SiDoFUmZ9KM.jpg,"Uma crise de meia-idade inspira Doug e Griff a irem até a floresta amazônica para refazer o filme favorito da juventude, mas tudo muda quando uma anaconda gigante de verdade aparece, transformando o cenário comicamente caótico em uma situação mortal. O filme que eles estão morrendo de vontade de fazer? Pode acabar matando-os."
Extermínio: O Templo dos Ossos,https://image.tmdb.org/t/p/w500/tbECC1mMbytgaynCnBhgVPzCZcd.jpg,Dr. Kelson se vê envolvido num novo relacionamento chocante – com consequências que podem mudar o mundo como eles o conhecem – e o encontro de Spike com Jimmy Crystal se torna um pesadelo do qual ele não consegue escapar.
Pecadores,https://image.tmdb.org/t/p/w500/v0Ljeti537c6cNKweuEN0iaU3x4.jpg,"Dispostos a deixar suas vidas conturbadas para trás, irmãos gêmeos retornam à sua cidade natal para recomeçar suas vidas do zero, quando descobrem que um mal ainda maior está à espera deles para recebê-los de volta."
Drácula - Uma História de Amor Eterno,https://image.tmdb.org/t/p/w500/eypGGvlpSiEpbeGkczyJCKboS4F.jpg,"No século XV, o príncipe Vlad II perde o seu amor, a princesa Elisabeta. Tomado pela dor, rejeita a Deus e herda uma maldição eterna: vira o Conde Drácula, um vampiro condenado a vagar pelos séculos na esperança de reencontrar a amada."
Osíris,https://image.tmdb.org/t/p/w500/zV73BurKh944kFpjna1QTF43gPl.jpg,"Comandos das Forças Especiais são sequestrados em plena operação por uma nave espacial misteriosa e, ao despertar, eles se veem vítimas de uma raça alienígena implacável em uma luta pela sobrevivência."
Five Nights at Freddy's 2,https://image.tmdb.org/t/p/w500/12H82Xrr2ijDF0lJWUarqGFV7bC.jpg,"Um ano após o pesadelo sobrenatural na Freddy Fazbear's Pizza, as histórias sobre o que aconteceu ali foram distorcidas, transformando-se em uma lenda local exagerada, inspirando o primeiro Fazfest da cidade. Sem saber a verdade sobre o ocorrido, Abby sai escondida para se reconectar com Freddy, Bonnie, Chica e Foxy, dando início a uma aterrorizante série de eventos que revelarão segredos sombrios sobre a verdadeira origem da Freddy's e libertarão um horror há muito esquecido, escondido por décadas."
Frankenstein,https://image.tmdb.org/t/p/w500/rB0tZwNImTT8febX5qVycZ5YVeF.jpg,"Dr. Victor Frankenstein, um cientista brilhante, mas egoísta, dá vida a uma criatura em um experimento monstruoso que acaba levando à ruína tanto do criador quanto de sua trágica criação."
Casamento Sangrento,https://image.tmdb.org/t/p/w500/vWMXRFvpxxs5p0IKZdqWph10jIn.jpg,"Grace acaba de se casar com o herdeiro milionário de uma família especializada em jogos de tabuleiro. Antes de realmente integrar a família, no entanto, ela é obrigada a participar de uma tradição familiar: um jogo de esconde-esconde pela mansão dos Le Domas. Aos poucos, Grace percebe que a brincadeira inocente é na verdade uma caçada sangrenta contra a recém-casada, em que todas as armas e golpes são permitidos para assassiná-la. A jovem terá a difícil missão de sobreviver aos ataques até o amanhecer."
